account,date,year,month,week_num,week_day,test,subject,platform,image,header,footer,interest,behavior,demographic,utm,vert,product,lookalike,audience,budget,spend,impressions,clicks,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,backend_1,backend_2,backend_3,backend_4,backend_5,backend_6,backend_7,backend_8,backend_9,backend_10,event_10_revenue
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,teacher,our_8_wk,start_a,none,look1_e_sibeveryone,18+,1.9a,0,0,none,none/look1_e_sibeveryone/18+/none,0,2.93,1458,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,teacher,our_8_wk,start_a,none,look1_e_sibmarketing,18+,1.21a,0,0,none,none/look1_e_sibmarketing/18+/none,0,2.36,405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,teacher,our_8_wk,start_a,none,look1_e_sales,18+,1.57a,0,0,none,none/look1_e_sales/18+/none,0,4.83,611,5,2,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,caro_jobs,our_8_wk,start_a,none,look1_e_sibeveryone,18+,1.11a,0,0,none,none/look1_e_sibeveryone/18+/none,0,4.4,356,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,teacher,our_8_wk,start_a,none,look1_e_devstudents,18+,1.45a,0,0,none,none/look1_e_devstudents/18+/none,0,3.67,708,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,teacher,our_8_wk,start_a,none,look1_e_sibdesign,18+,1.33a,0,0,none,none/look1_e_sibdesign/18+/none,0,6.05,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,yass,our_8_wk,start_a,none,look1_e_sibeveryone,18+,1.10a,0,0,none,none/look1_e_sibeveryone/18+/none,0,3.75,481,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,yass,our_8_wk,start_a,none,look1_e_sibmarketing,18+,1.22a,0,0,none,none/look1_e_sibmarketing/18+/none,0,4,162,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,yass,our_8_wk,start_a,none,look1_e_sales,18+,1.58a,0,0,none,none/look1_e_sales/18+/none,0,4.16,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,yass,our_8_wk,start_a,none,look1_e_devstudents,18+,1.46a,0,0,none,none/look1_e_devstudents/18+/none,0,3.66,665,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,yass,our_8_wk,start_a,none,look1_e_sibdesign,18+,1.34a,0,0,none,none/look1_e_sibdesign/18+/none,0,3.52,998,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,caro_bonus_overlays,our_8_wk,start_a,none,look1_e_sibdesign,18+,1.36a,0,0,none,none/look1_e_sibdesign/18+/none,0,3.43,631,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,caro_bonus_overlays,our_8_wk,start_a,none,look1_e_devstudents,18+,1.48a,0,0,none,none/look1_e_devstudents/18+/none,0,3.32,782,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,caro_bonus_overlays,our_8_wk,start_a,none,look1_e_sales,18+,1.60a,0,0,none,none/look1_e_sales/18+/none,0,4.26,575,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,alum,our_8_wk,start_a,none,look1_e_sibeveryone,18+,1.1a,0,0,none,none/look1_e_sibeveryone/18+/none,0,4.31,705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,alum,our_8_wk,start_a,none,look1_e_sibmarketing,18+,1.13a,0,0,none,none/look1_e_sibmarketing/18+/none,0,3.7,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,alum,our_8_wk,start_a,none,look1_e_sales,18+,1.49a,0,0,none,none/look1_e_sales/18+/none,0,4.6,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,alum,our_8_wk,start_a,none,look1_e_devstudents,18+,1.37a,0,0,none,none/look1_e_devstudents/18+/none,0,4.59,406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,alum,our_8_wk,start_a,none,look1_e_sibdesign,18+,1.25a,0,0,none,none/look1_e_sibdesign/18+/none,0,3.82,466,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,brain,our_8_wk,start_a,none,look1_e_sibeveryone,18+,1.2a,0,0,none,none/look1_e_sibeveryone/18+/none,0,5.93,344,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,brain,our_8_wk,start_a,none,look1_e_sibmarketing,18+,1.14a,0,0,none,none/look1_e_sibmarketing/18+/none,0,4.46,769,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,brain,our_8_wk,start_a,none,look1_e_sales,18+,1.50a,0,0,none,none/look1_e_sales/18+/none,0,4.01,480,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,brain,our_8_wk,start_a,none,look1_e_devstudents,18+,1.38a,0,0,none,none/look1_e_devstudents/18+/none,0,3.57,523,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,brain,our_8_wk,start_a,none,look1_e_sibdesign,18+,1.26a,0,0,none,none/look1_e_sibdesign/18+/none,0,4.36,822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,caro_bonus_overlays,our_8_wk,start_a,none,look1_e_sibeveryone,18+,1.12a,0,0,none,none/look1_e_sibeveryone/18+/none,0,3.67,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-29,2015,10,44,3,1,pic,m,caro_bonus_overlays,our_8_wk,start_a,none,look1_e_sibmarketing,18+,1.24a,0,0,none,none/look1_e_sibmarketing/18+/none,0,3.64,604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,caro_bonus_overlays,our_8_wk,start_a,none,look1_e_sales,18+,1.60a,0,0,none,none/look1_e_sales/18+/none,0,8.33,866,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,caro_bonus_overlays,our_8_wk,start_a,none,look1_e_devstudents,18+,1.48a,0,0,none,none/look1_e_devstudents/18+/none,0,8.33,1198,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,caro_bonus_overlays,our_8_wk,start_a,none,look1_e_sibdesign,18+,1.36a,0,0,none,none/look1_e_sibdesign/18+/none,0,8.33,733,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,caro_jobs,our_8_wk,start_a,none,look1_e_sibeveryone,18+,1.11a,0,0,none,none/look1_e_sibeveryone/18+/none,0,8.33,770,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,caro_jobs,our_8_wk,start_a,none,look1_e_sibmarketing,18+,1.23a,0,0,none,none/look1_e_sibmarketing/18+/none,0,8.33,1716,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,caro_jobs,our_8_wk,start_a,none,look1_e_sales,18+,1.59a,0,0,none,none/look1_e_sales/18+/none,0,8.33,765,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,caro_jobs,our_8_wk,start_a,none,look1_e_devstudents,18+,1.47a,0,0,none,none/look1_e_devstudents/18+/none,0,8.33,546,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,caro_jobs,our_8_wk,start_a,none,look1_e_sibdesign,18+,1.35a,0,0,none,none/look1_e_sibdesign/18+/none,0,8.33,933,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,des_developer,our_8_wk,start_a,none,look1_e_sibeveryone,18+,1.3a,0,0,none,none/look1_e_sibeveryone/18+/none,0,8.33,1570,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,des_developer,our_8_wk,start_a,none,look1_e_sibmarketing,18+,1.15a,0,0,none,none/look1_e_sibmarketing/18+/none,0,8.33,1490,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,des_developer,our_8_wk,start_a,none,look1_e_sales,18+,1.51a,0,0,none,none/look1_e_sales/18+/none,0,8.33,1340,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,des_developer,our_8_wk,start_a,none,look1_e_devstudents,18+,1.39a,0,0,none,none/look1_e_devstudents/18+/none,0,8.33,681,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,des_developer,our_8_wk,start_a,none,look1_e_sibdesign,18+,1.27a,0,0,none,none/look1_e_sibdesign/18+/none,0,8.33,1513,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,group,our_8_wk,start_a,none,look1_e_sibeveryone,18+,1.4a,0,0,none,none/look1_e_sibeveryone/18+/none,0,8.3,2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,group,our_8_wk,start_a,none,look1_e_sibmarketing,18+,1.16a,0,0,none,none/look1_e_sibmarketing/18+/none,0,8.21,1787,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,caro_bonus_overlays,our_8_wk,start_a,none,look1_e_sibmarketing,18+,1.24a,0,0,none,none/look1_e_sibmarketing/18+/none,0,8.33,868,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,caro_bonus_overlays,our_8_wk,start_a,none,look1_e_sibeveryone,18+,1.12a,0,0,none,none/look1_e_sibeveryone/18+/none,0,8.33,1201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,brain,our_8_wk,start_a,none,look1_e_devstudents,18+,1.38a,0,0,none,none/look1_e_devstudents/18+/none,0,8.33,1141,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,alum,our_8_wk,start_a,none,look1_e_sibeveryone,18+,1.1a,0,0,none,none/look1_e_sibeveryone/18+/none,0,8.28,1720,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,alum,our_8_wk,start_a,none,look1_e_sibmarketing,18+,1.13a,0,0,none,none/look1_e_sibmarketing/18+/none,0,8.33,818,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,alum,our_8_wk,start_a,none,look1_e_sales,18+,1.49a,0,0,none,none/look1_e_sales/18+/none,0,8.33,965,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,alum,our_8_wk,start_a,none,look1_e_devstudents,18+,1.37a,0,0,none,none/look1_e_devstudents/18+/none,0,8.33,1191,5,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,alum,our_8_wk,start_a,none,look1_e_sibdesign,18+,1.25a,0,0,none,none/look1_e_sibdesign/18+/none,0,8.33,1521,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,brain,our_8_wk,start_a,none,look1_e_sibeveryone,18+,1.2a,0,0,none,none/look1_e_sibeveryone/18+/none,0,8.33,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,brain,our_8_wk,start_a,none,look1_e_sibmarketing,18+,1.14a,0,0,none,none/look1_e_sibmarketing/18+/none,0,8.33,1716,6,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,brain,our_8_wk,start_a,none,look1_e_sales,18+,1.50a,0,0,none,none/look1_e_sales/18+/none,0,8.33,2307,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,brain,our_8_wk,start_a,none,look1_e_sibdesign,18+,1.26a,0,0,none,none/look1_e_sibdesign/18+/none,0,8.33,969,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,group,our_8_wk,start_a,none,look1_e_sales,18+,1.52a,0,0,none,none/look1_e_sales/18+/none,0,8.33,696,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,group,our_8_wk,start_a,none,look1_e_devstudents,18+,1.40a,0,0,none,none/look1_e_devstudents/18+/none,0,8.33,1107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,overview,our_8_wk,start_a,none,look1_e_sibeveryone,18+,1.5a,0,0,none,none/look1_e_sibeveryone/18+/none,0,8.33,1763,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,teacher,our_8_wk,start_a,none,look1_e_sibeveryone,18+,1.9a,0,0,none,none/look1_e_sibeveryone/18+/none,0,8.33,1000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,teacher,our_8_wk,start_a,none,look1_e_sibmarketing,18+,1.21a,0,0,none,none/look1_e_sibmarketing/18+/none,0,8.33,791,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,teacher,our_8_wk,start_a,none,look1_e_sales,18+,1.57a,0,0,none,none/look1_e_sales/18+/none,0,8.33,524,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,teacher,our_8_wk,start_a,none,look1_e_devstudents,18+,1.45a,0,0,none,none/look1_e_devstudents/18+/none,0,8.33,192,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,teacher,our_8_wk,start_a,none,look1_e_sibdesign,18+,1.33a,0,0,none,none/look1_e_sibdesign/18+/none,0,8.33,1861,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,yass,our_8_wk,start_a,none,look1_e_sibeveryone,18+,1.10a,0,0,none,none/look1_e_sibeveryone/18+/none,0,8.33,966,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,yass,our_8_wk,start_a,none,look1_e_sibmarketing,18+,1.22a,0,0,none,none/look1_e_sibmarketing/18+/none,0,8.33,912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,yass,our_8_wk,start_a,none,look1_e_sales,18+,1.58a,0,0,none,none/look1_e_sales/18+/none,0,8.33,2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,yass,our_8_wk,start_a,none,look1_e_devstudents,18+,1.46a,0,0,none,none/look1_e_devstudents/18+/none,0,8.33,1116,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,yass,our_8_wk,start_a,none,look1_e_sibdesign,18+,1.34a,0,0,none,none/look1_e_sibdesign/18+/none,0,8.33,462,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,sib_split,our_8_wk,start_a,none,look1_e_sibdesign,18+,1.32a,0,0,none,none/look1_e_sibdesign/18+/none,0,8.33,3132,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,sib_split,our_8_wk,start_a,none,look1_e_devstudents,18+,1.44a,0,0,none,none/look1_e_devstudents/18+/none,0,8.26,1118,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,sib_split,our_8_wk,start_a,none,look1_e_sibmarketing,18+,1.20a,0,0,none,none/look1_e_sibmarketing/18+/none,0,8.33,1332,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,overview,our_8_wk,start_a,none,look1_e_sibmarketing,18+,1.17a,0,0,none,none/look1_e_sibmarketing/18+/none,0,8.33,1342,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,overview,our_8_wk,start_a,none,look1_e_sales,18+,1.53a,0,0,none,none/look1_e_sales/18+/none,0,8.33,1619,4,19,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,overview,our_8_wk,start_a,none,look1_e_devstudents,18+,1.41a,0,0,none,none/look1_e_devstudents/18+/none,0,8.33,1647,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,overview,our_8_wk,start_a,none,look1_e_sibdesign,18+,1.29a,0,0,none,none/look1_e_sibdesign/18+/none,0,8.33,535,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,passion,our_8_wk,start_a,none,look1_e_sibeveryone,18+,1.6a,0,0,none,none/look1_e_sibeveryone/18+/none,0,8.33,2062,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,passion,our_8_wk,start_a,none,look1_e_sibmarketing,18+,1.18a,0,0,none,none/look1_e_sibmarketing/18+/none,0,8.33,1599,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,passion,our_8_wk,start_a,none,look1_e_sales,18+,1.54a,0,0,none,none/look1_e_sales/18+/none,0,8.33,967,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,passion,our_8_wk,start_a,none,look1_e_devstudents,18+,1.42a,0,0,none,none/look1_e_devstudents/18+/none,0,8.33,1832,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,passion,our_8_wk,start_a,none,look1_e_sibdesign,18+,1.30a,0,0,none,none/look1_e_sibdesign/18+/none,0,8.33,1092,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,phone,our_8_wk,start_a,none,look1_e_sibeveryone,18+,1.7a,0,0,none,none/look1_e_sibeveryone/18+/none,0,8.33,653,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,phone,our_8_wk,start_a,none,look1_e_sibmarketing,18+,1.19a,0,0,none,none/look1_e_sibmarketing/18+/none,0,8.33,643,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,phone,our_8_wk,start_a,none,look1_e_sales,18+,1.55a,0,0,none,none/look1_e_sales/18+/none,0,8.33,1350,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,phone,our_8_wk,start_a,none,look1_e_devstudents,18+,1.43a,0,0,none,none/look1_e_devstudents/18+/none,0,8.33,1293,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,phone,our_8_wk,start_a,none,look1_e_sibdesign,18+,1.31a,0,0,none,none/look1_e_sibdesign/18+/none,0,7.96,1586,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,sib_split,our_8_wk,start_a,none,look1_e_sibeveryone,18+,1.8a,0,0,none,none/look1_e_sibeveryone/18+/none,0,8.33,1343,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,sib_split,our_8_wk,start_a,none,look1_e_sales,18+,1.56a,0,0,none,none/look1_e_sales/18+/none,0,8.33,1067,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-30,2015,10,44,4,1,pic,m,group,our_8_wk,start_a,none,look1_e_sibdesign,18+,1.28a,0,0,none,none/look1_e_sibdesign/18+/none,0,8.33,1552,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-31,2015,10,44,5,1,pic,m,sib_split,our_8_wk,start_a,none,look1_e_sales,18+,1.56a,0,0,none,none/look1_e_sales/18+/none,0,2.49,476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-31,2015,10,44,5,1,pic,m,sib_split,our_8_wk,start_a,none,look1_e_devstudents,18+,1.44a,0,0,none,none/look1_e_devstudents/18+/none,0,3.02,201,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-31,2015,10,44,5,1,pic,m,sib_split,our_8_wk,start_a,none,look1_e_sibdesign,18+,1.32a,0,0,none,none/look1_e_sibdesign/18+/none,0,3.61,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-31,2015,10,44,5,1,pic,m,teacher,our_8_wk,start_a,none,look1_e_sibeveryone,18+,1.9a,0,0,none,none/look1_e_sibeveryone/18+/none,0,4.19,546,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-31,2015,10,44,5,1,pic,m,teacher,our_8_wk,start_a,none,look1_e_sibmarketing,18+,1.21a,0,0,none,none/look1_e_sibmarketing/18+/none,0,2.67,197,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-31,2015,10,44,5,1,pic,m,teacher,our_8_wk,start_a,none,look1_e_sales,18+,1.57a,0,0,none,none/look1_e_sales/18+/none,0,2.82,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-31,2015,10,44,5,1,pic,m,teacher,our_8_wk,start_a,none,look1_e_devstudents,18+,1.45a,0,0,none,none/look1_e_devstudents/18+/none,0,4.22,486,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-31,2015,10,44,5,1,pic,m,teacher,our_8_wk,start_a,none,look1_e_sibdesign,18+,1.33a,0,0,none,none/look1_e_sibdesign/18+/none,0,2.9,596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2015-10-31,2015,10,44,5,1,pic,m,yass,our_8_wk,start_a,none,look1_e_sibeveryone,18+,1.10a,0,0,none,none/look1_e_sibeveryone/18+/none,0,2.74,952,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
